gen2 state,gen2 power,gen2 upperbound,gen2 lowerbound,hydro4power,hydro4 upperbound,hydro4 lowerbound,hydro2power,hydro2 upperbound,hydro2 lowerbound,hydro3power,hydro3 upperbound,hydro3 lowerbound,hydro5power,hydro5 upperbound,hydro5 lowerbound,hydro6power,hydro6 upperbound,hydro6 lowerbound,hydro1power,hydro1 upperbound,hydro1 lowerbound
1,1.6589607859744204,1.7,1.617921571948841,-0.8338077546010254,-0.7507116319015347,-0.9169038773005161,0.5488908418009117,0.3686427111691851,0.7291389724326385,-0.8338077546010219,-0.7507116319015311,-0.9169038773005126,-0.9169038773005127,-0.833807754601022,-1.0000000000000033,-1,-1,-1,1,1.0830961226994906,0.9169038773005093
1,1.6716180171147053,1.7000000000000004,1.6432360342294101,-0.9144205324414152,-1.0545082105408368,-0.7743328543419936,-1,-1,-1,-0.8364650328819181,-0.7546975493228749,-0.9182325164409613,-0.918232516440959,-0.8364650328819159,-1.0000000000000022,1,1,1,1,1.0817674835590432,0.9182325164409568
1,1.0576196497550452,1.0727245539232735,1.0425147455868171,0.45945047888026735,0.5289192552938895,0.3899817024666452,0.10000000000000142,0.1694687764136235,0.030531223586379302,0.10000000000000853,0.16946877641363062,0.030531223586386408,-0.2913485323671665,-0.5826970647343409,7993605777301127e-30,-0.9305312235863781,-0.8610624471727559,-1.0000000000000002,1,1.0694687764136221,0.9305312235863779
1,0.18125737279340853,0.19251474558681705,0.17,1,1.0854051629135872,0.9145948370864126,0.3877553280370165,0.47316049095060386,0.30235016512342916,1,1,1,0.7855166877272453,0.5710333754544896,1.0000000000000009,1,1,1,1,1.0854051629135872,0.9145948370864126
1,0.18282558069306248,0.19565116138612496,0.17,1,1.106511692598397,0.8934883074016029,1.000000000000007,1.1065116925984042,0.89348830740161,0.701953199183734,0.4039063983674633,1.0000000000000047,0.8390914123729374,0.7586371185594057,0.919545706186469,1,1.106511692598397,0.8934883074016029,0.7970527395222184,0.9035644321206155,0.6905410469238213
1,0.1811707848902453,0.19234156978049058,0.17,1,1.0931039731951397,0.9068960268048604,1,1.0931039731951397,0.9068960268048604,1,1.0931039731951397,0.9068960268048604,0.7652443344406237,0.8583483076357634,0.672140361245484,0.5758913207088909,0.15178264141777736,1.0000000000000042,1,1.0931039731951397,0.9068960268048604
1,1.0040823850162806,1.02,0.9881647700325611,0.9414846686725511,0.8829693373450949,1.0000000000000073,0.3327311792032468,0.450254658314453,0.2152077000920406,1,1,1,1,1,1,1,1,1,1,1,1
1,0.3491112869181583,0.36630946818865934,0.33191310564765725,1,1.0637553316284842,0.9362446683715157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0.5286857182455327,0.5465553485766386,0.5108160879144268,1,1,1,0.862415026290897,0.724830052581795,0.9999999999999989,1,1.1019147161740028,0.8980852838259972,1,1.1019147161740028,0.8980852838259972,1,1,1,1,1,1
1,0.601362745769328,0.6165897039743893,0.5861357875642668,0.7804019958519604,0.5608039917039243,0.9999999999999964,1,1.0920152733471102,0.9079847266528898,1,1.0920152733471102,0.9079847266528898,1,1.0920152733471102,0.9079847266528898,1,1,1,1,1,1
1,0.21976873949995543,0.23229355844200963,0.2072439205579012,1,1.090263184773059,0.9097368152269408,1,1.090263184773059,0.9097368152269408,1,1.090263184773059,0.9097368152269408,1.0000000000000036,1.0902631847730626,0.9097368152269444,0.7807412598039036,0.5614825196078091,0.9999999999999982,0.8092734475754393,0.7139101713631574,0.9046367237877213
1,1.0478413555095494,1.0572439205579012,1.0384387904611976,1,1.0857609375789259,0.9142390624210741,1,1.0857609375789259,0.9142390624210741,1,1.0857609375789259,0.9142390624210741,1,1.0857609375789259,0.9142390624210741,1,1.0857609375789259,0.9142390624210741,0.6060515357599172,0.21210307151983687,0.9999999999999976
1,0.18002181873929898,0.19004363747859798,0.17,0.727587790385968,0.4551755807719351,1.0000000000000007,1,1,1,1,1.1031880223214134,0.8968119776785868,1,0.9999999999999947,1.0000000000000053,1,1.1031880223214134,0.8968119776785868,0.9185944045659209,1.0217824268873343,0.8154063822445077
1,0.18138310483893993,0.19276620967787986,0.17,1,1.1063596868013341,0.8936403131986658,1,1.1063596868013341,0.8936403131986658,1,1.1063596868013341,0.8936403131986658,1,1,1,1,1.1063596868013341,0.8936403131986658,0.6167595301911959,0.23351906038238962,1.0000000000000022
1,0.18365286361096625,0.1973057272219325,0.17,0.9999999999999929,0.9999999999999929,0.9999999999999929,1,1.1090659915016583,0.8909340084983418,0.8324805110450306,0.6649610220900608,1.0000000000000004,1,1,1,1,1,1,1,1.1090659915016583,0.8909340084983418
1,0.1818171803157043,0.19363436063140857,0.17,0.4816642073983157,0.5744569827050762,0.3888714320915553,1,1.0927927753067603,0.9072072246932396,1,1.0927927753067603,0.9072072246932396,1,1.0927927753067603,0.9072072246932396,1,1.0927927753067603,0.9072072246932396,0.5798435608975971,0.1596871217951935,1.0000000000000009
1,0.17762088371645537,0.18524176743291074,0.17,1,1.0784119622596864,0.9215880377403135,1,1.0784119622596864,0.9215880377403135,1,1.0784119622596864,0.9215880377403135,1,1.0784119622596864,0.9215880377403135,0.6361915462726166,0.27238309254523807,0.9999999999999952,1,1.0784119622596864,0.9215880377403135
1,0.18237563473302287,0.19475126946604573,0.17,1,1.1237778942798493,0.8762221057201506,0.7983218937432639,0.5966437874865308,0.999999999999997,1,1,1,1,1.1237778942798493,0.8762221057201506,0.9999999999999964,0.9999999999999964,0.9999999999999964,1,1,1
1,1.0083173828310577,1.02,0.9966347656621153,0.9590843443346628,1.0562037627907317,0.8619649258785941,1,1.0971194184560689,0.9028805815439312,1,1.0971194184560689,0.9028805815439312,0.9259822155383244,1.0231016339943932,0.8288627970822556,1,1.0971194184560689,0.9028805815439312,0.5577115064708558,0.11542301294171264,0.9999999999999989
1,1.6714676774077621,1.7000000000000004,1.6429353548155239,1,1.141899118893026,0.858100881106974,1,1.141899118893026,0.858100881106974,0.953872023022388,0.9077440460447784,0.9999999999999977,1,1,1,0.8681018356933663,0.7362036713867328,0.9999999999999998,1,1,1
1,1.678945748995269,1.7000000000000004,1.6578914979905377,1,1.08491916048024,0.91508083951976,1,1.08491916048024,0.91508083951976,1,1.08491916048024,0.91508083951976,1,1.08491916048024,0.91508083951976,0.6534543549894778,0.30690870997895553,1,1,1.08491916048024,0.91508083951976
1,1.6201896313669657,1.633427695998255,1.6069515667356764,1,1.0772071782599835,0.9227928217400165,1,1.0772071782599835,0.9227928217400165,1,1.0772071782599835,0.9227928217400165,1,1.0772071782599835,0.9227928217400165,1,1.0772071782599835,0.9227928217400165,0.6630389025641783,0.3260778051283554,1.0000000000000013
1,0.748622038880571,0.7569515667356764,0.7402925110254656,1,1.077241146505896,0.9227588534941041,0.40355905074917153,0.4808001972550674,0.32631790424327567,1,1.077241146505896,0.9227588534941041,1,1.077241146505896,0.9227588534941041,1,1.077241146505896,0.9227588534941041,0.6446726378259839,0.2893452756519688,0.999999999999999
1,1.5805307144814615,1.5902925110254655,1.5707689179374573,1,1.1079168813587201,0.8920831186412798,0.49660352297431487,-0.006792954051370481,1.0000000000000004,1,1.1079168813587201,0.8920831186412798,1,1.1079168813587201,0.8920831186412798,1,1.1079168813587201,0.8920831186412798,1,1.1079168813587201,0.8920831186412798
1,0.708225871052434,0.7207689179374575,0.6956828241674103,0.35778994885281,0.47025921522479397,0.24532068248082606,0.7186139990020877,0.8310832653740716,0.6061447326301037,1,1.112469266371984,0.887530733628016,0.5966212299543869,0.1932424599087723,1.0000000000000016,1.0000000000000036,1.1124692663719875,0.8875307336280196,1,1,1
1,1.5377106565180199,1.5456828241674103,1.5297384888686294,1,1.0777195640437232,0.9222804359562768,1,1.0777195640437232,0.9222804359562768,1,1.0777195640437232,0.9222804359562768,1,1.0777195640437232,0.9222804359562768,1,1.0777195640437232,0.9222804359562768,0.6409557810773876,0.28191156215477486,1.0000000000000004
1,0.6710891761663167,0.6797384888686294,0.662439863464004,1,1.1040739154310812,0.8959260845689188,1,1.1040739154310812,0.8959260845689188,0.5116942667488473,0.023388533497695208,0.9999999999999993,0.9999999999999964,1.1040739154310777,0.8959260845689152,1,1.1040739154310812,0.8959260845689188,1.000000000000007,1.1040739154310883,0.8959260845689259
1,0.1767332759177484,0.1834665518354968,0.17,0.7519870445037427,0.839531164470225,0.6644429245372603,1,1.0875441199664824,0.9124558800335176,1,1.0875441199664824,0.9124558800335176,0.08754411996648415,0.17508823993296654,1762479051592436e-30,0.9999999999999982,1.0875441199664806,0.9124558800335159,0.5872403092503653,0.1744806185007327,0.9999999999999978
1,0.8610167984817391,0.8720335969634777,0.8500000000000004,1,1.1241324203357368,0.8758675796642632,1,1.1241324203357368,0.8758675796642632,-0.8826180395835763,-0.8239270593753645,-0.9413090197917882,1,1.1241324203357368,0.8758675796642632,0.4856196825317465,-0.028760634936508156,1.000000000000001,1,1.1241324203357368,0.8758675796642632
1,1.690789991234767,1.7000000000000004,1.6815799824695337,8881784197001252e-31,0.09106735089505784,-0.09106735089505606,1,1.091067350895057,0.9089326491049431,0.8826180395835763,0.9736853904786332,0.7915506886885194,8881784197001252e-31,0.09106735089505784,-0.09106735089505606,8881784197001252e-31,0.09106735089505784,-0.09106735089505606,0.5788056442989316,0.157611288597863,1
1,1.6898411369162005,1.7000000000000004,1.6796822738324007,-0.5333984133339449,-0.4284995512527552,-0.6382972754151346,-7112366251504909e-31,0.10489886208118901,-0.10489886208119044,-7112366251504909e-31,0.10489886208118901,-0.10489886208119044,-0.11692972925509437,-0.012030867173904655,-0.2218285913362841,-1,-1.48683441633407,-0.5131655836659297,1,1.1048988620811897,0.8951011379188103
1,0.815382656180064,0.8296822738324007,0.8010830385277273,0.5333984133339449,0.6503281425890369,0.41646868407885285,0,0,0,-17867651802561113e-32,0.11692972925509185,-0.1169297292550922,0.11692972925509437,0.2338594585101864,23592239273284576e-31,-0.8493805375884094,-0.7324508083333173,-0.9663102668435014,8326672684688674e-32,-0.41470884280112497,0.4147088428011251
1,0.1790879905087073,0.1881759810174146,0.17,-0.008635143159888238,0.06908114527908836,-0.08635143159886481,17694179454963432e-32,0.07771628843897678,-0.07771628843897639,-0.008635143159888238,0.06908114527908836,-0.08635143159886481,-0.008635143159888238,0.06908114527908836,-0.08635143159886481,1,1.0777162884389766,0.9222837115610234,-0.04815332572067538,-0.4030447026926169,0.306738051251266
1,0.17781523753033432,0.18563047506066863,0.17,-0.010274483945753143,0.08219587156602673,-0.10274483945753302,17694179454963432e-32,0.09247035551178005,-0.09247035551177969,0.008635143159886737,0.10110549867166661,-0.08383521235189313,0.008635143159886737,0.10110549867166661,-0.08383521235189313,0.09247035551177873,0.1849407110235586,-11379786002407855e-31,0.048153325720674545,-0.38522660576537987,0.48153325720672896
1,0.8577502405286157,0.865500481057231,0.8500000000000004,0.018909627105640325,0.11849205559596415,-0.08067280138468351,17694179454963432e-32,0.099582428490324,-0.09958242849032366,17694179454963432e-32,0.099582428490324,-0.09958242849032366,17694179454963432e-32,0.099582428490324,-0.09958242849032366,0.09958242849032573,0.19916485698064956,1887379141862766e-30,-33306690738754696e-32,-0.4691812465893973,0.46918124658939675
1,1.692039119160779,1.7000000000000004,1.6840782383215578,-5342948306008566e-31,0.10134070831530306,-0.10134070831530417,-5342948306008566e-31,0.10134070831530306,-0.10134070831530417,-5342948306008566e-31,0.10134070831530306,-0.10134070831530417,242861286636753e-30,-0.4771917815842002,0.47719178158420084,0.6573277535863049,0.7586684619016085,0.5559870452710013,-5342948306008566e-31,0.10134070831530306,-0.10134070831530417
1,1.6920171351677213,1.7000000000000004,1.6840342703354423,17694179454963432e-32,0.10013788474496951,-0.10013788474496911,17694179454963432e-32,0.10013788474496951,-0.10013788474496911,17694179454963432e-32,0.10013788474496951,-0.10013788474496911,17694179454963432e-32,0.10013788474496951,-0.10013788474496911,17694179454963432e-32,0.10013788474496951,-0.10013788474496911,-23592239273284576e-32,-0.47109616693086936,0.47109616693086875
1,1.3373736269279162,1.35019560800179,1.3245516458540423,35388358909926865e-32,0.12325956300480875,-0.12325956300480806,35388358909926865e-32,0.12325956300480875,-0.12325956300480806,-0.07505633854609382,-0.5205622589401726,0.370449581847985,35388358909926865e-32,0.12325956300480875,-0.12325956300480806,0,0,0,-0.07505633854609428,0.048203224458714125,-0.19831590155090267
1,1.661742571198328,1.7000000000000004,1.6234851423966556,-0.01664398798954641,0.13315190391635334,-0.16643987989544615,11796119636642288e-32,0.14305200666347667,-0.14305200666347642,0,0,0,0,0.14979589190589976,-0.14979589190589973,-0.3008197788463587,-0.601639557692718,6661338147750939e-31,0,0,0
1,1.677017941569604,1.7000000000000004,1.6540358831392077,0.016643987989546895,0.0917003265356395,-0.05841235055654575,5325601071248798e-31,0.07505633854609313,-0.07505633854609212,0.07505633854609428,0.1501126770921869,16375789613221059e-31,5325601071248798e-31,0.07505633854609313,-0.07505633854609212,0.3008197788463587,0.01073481324007941,0.5909047444526381,0.07505633854609428,0.1501126770921869,16375789613221059e-31
1,1.6512012444688593,1.7000000000000004,1.602402488937718,35388358909926865e-32,0.13596601330625546,-0.13596601330625474,0,0,0,-30531133177191805e-32,-0.2269963042636325,0.22699630426363188,0,0,0,35388358909926865e-32,0.13596601330625546,-0.13596601330625474,35388358909926865e-32,0.13596601330625546,-0.13596601330625474
1,1.6615363597539243,1.7000000000000004,1.6230727195078483,-0.08641131374576361,0.0017449645766297733,-0.174567592068157,0,0,0,-0.5625832154474875,-0.6844635928936676,-0.4407028380013073,-0.009795142035821769,0.07836113628657161,-0.09795142035821516,0,0,0,-0.009795142035821769,0.07836113628657161,-0.09795142035821516
1,1.67073921888956,1.7000000000000004,1.6414784377791196,0.08641131374576361,0.17282262749152472,25118795932144167e-31,-0.009601257082862722,0.07681005666289839,-0.09601257082862381,0.5211719176134562,0.6075832313592173,0.43476060386769505,0.009795142035821769,0.09620645578158288,-0.07661617170993933,8604228440844963e-31,-0.24696783389939134,0.24696783389939303,0.009795142035821769,0.01959028407164532,-1781561009828181e-30
1,1.6742383602828135,1.7000000000000004,1.6484767205656266,-8881784197001252e-31,0.09364051719168105,-0.0936405171916828,0.009601257082863234,0.10324177427454517,-0.08403926010881868,0.0414112978340313,-0.3312903826722442,0.41411297834030675,-8881784197001252e-31,0.09364051719168105,-0.0936405171916828,-8881784197001252e-31,0.09364051719168105,-0.0936405171916828,-8881784197001252e-31,0.09364051719168105,-0.0936405171916828
1,1.6862906112304712,1.7000000000000004,1.672581222460942,-5334274688628682e-31,0.06946557662738874,-0.06946557662738984,-5334274688628682e-31,0.06946557662738874,-0.06946557662738984,-5334274688628682e-31,0.06946557662738874,-0.06946557662738984,-5334274688628682e-31,0.06946557662738874,-0.06946557662738984,-37816971776294395e-32,-0.29650584482500314,0.2965058448250025,-0.007718397403045351,0.06174717922434392,-0.07718397403043466
1,1.045443997659662,1.0554436828005198,1.035444312518804,-17867651802561113e-32,0.08435323267921406,-0.08435323267921442,-17867651802561113e-32,0.08435323267921406,-0.08435323267921442,-17867651802561113e-32,0.08435323267921406,-0.08435323267921442,-17867651802561113e-32,0.08435323267921406,-0.08435323267921442,-17867651802561113e-32,0.08435323267921406,-0.08435323267921442,0.007718397403045654,-0.3769779600461991,0.3924147548522904
1,0.17772215625940205,0.18544431251880408,0.17,-17867651802561113e-32,0.08714846369507376,-0.08714846369507415,-0.009683162632786334,0.0774653010622876,-0.0968316263278603,-0.046588703433577905,0.04055976026149603,-0.13373716712865186,-0.009683162632786334,0.0774653010622876,-0.0968316263278603,-17867651802561113e-32,0.08714846369507376,-0.08714846369507415,-0.07039355168544931,-0.4775090854176198,0.3367219820467214
1,0.86476476002901,0.8795295200580197,0.8500000000000004,-5342948306008566e-31,0.13131867295311103,-0.1313186729531121,0.009683162632786235,0.019366325265571922,5464378949326942e-31,0.046588703433577905,-0.3727096274686097,0.4658870343357655,-0.05624827683165634,0.07507039612145522,-0.1875669497847679,-5342948306008566e-31,0.13131867295311103,-0.1313186729531121,0.07039355168544859,0.14078710337089526,1915134717478395e-30
1,1.6910907928911343,1.7000000000000004,1.6821815857822682,8881784197001252e-31,0.07526585685432088,-0.07526585685431911,8881784197001252e-31,0.07526585685432088,-0.07526585685431911,8881784197001252e-31,0.07526585685432088,-0.07526585685431911,0.06593143946444258,0.14119729631876257,-0.00933441738987742,-0.3433019865103617,-0.6866039730207236,2220446049250313e-31,-0.08800649449380415,-0.01274063763948416,-0.16327235134812415
1,0.8218800740236545,0.8321815857822682,0.8115785622650408,7095019016745141e-31,0.10724754060143231,-0.10724754060143087,7095019016745141e-31,0.10724754060143231,-0.10724754060143087,7095019016745141e-31,0.10724754060143231,-0.10724754060143087,5204170427930421e-31,-0.39080145581431014,0.3908014558143111,0.3433019865103617,0.4505495271117933,0.23605444590893013,3552713678800501e-30,3552713678800501e-30,3552713678800501e-30
1,1.6492984417472116,1.6615785622650407,1.6370183212293825,-5342948306008566e-31,0.10876202718649103,-0.10876202718649206,-5342948306008566e-31,0.10876202718649103,-0.10876202718649206,-5342948306008566e-31,0.10876202718649103,-0.10876202718649206,0,0,0,8118505867571457e-31,-0.3895245069337871,0.3895245069337887,0.0880064944938006,0.19676852168029216,-0.020755532692690926
1,1.1643038367496952,1.1914028715674372,1.1372048019319532,-7112366251504909e-31,0.13763136657866987,-0.13763136657867128,-7112366251504909e-31,0.13763136657866987,-0.13763136657867128,-7771561172376096e-31,0.05330042488177955,-0.0533004248817811,7077671781985373e-31,-0.36573576537791663,0.36573576537791797,-7112366251504909e-31,0.13763136657866987,-0.13763136657867128,0,0,0
1,1.663395762153074,1.7000000000000004,1.6267915243061475,-5342948306008566e-31,0.11492105920400522,-0.11492105920400633,-5342948306008566e-31,0.11492105920400522,-0.11492105920400633,0,0,0,-5342948306008566e-31,0.11492105920400522,-0.11492105920400633,-5342948306008566e-31,0.11492105920400522,-0.11492105920400633,-40245584642661925e-32,-0.32398876493833206,0.32398876493833134
1,0.6654385360643984,0.7767915243061475,0.5540855478226493,-35561831257524545e-32,0.150520513509778,-0.15052051350977871,0,0,0,-0.01672450150108689,0.13379601200869146,-0.16724501501086525,0,0,0,-7528699885739343e-31,0.11175533682343153,-0.11175533682343303,0,0,0
1,0.29374379194569783,0.4174875838913956,0.17,17694179454963432e-32,0.10527051186922669,-0.10527051186922634,-0.011696723541025418,0.0935737883282011,-0.11696723541025195,0.016724501501087223,0.054372733021542094,-0.020923730019367655,17694179454963432e-32,0.10527051186922669,-0.10527051186922634,17694179454963432e-32,0.10527051186922669,-0.10527051186922634,0,0,0
1,0.8200403933834861,1.02,0.6200807867669722,-17867651802561113e-32,0.12354495350043962,-0.12354495350043998,0.0116967235410252,0.135241677041465,-0.1118482299594146,-17867651802561113e-32,0.12354495350043962,-0.12354495350043998,-17867651802561113e-32,0.12354495350043962,-0.12354495350043998,-17867651802561113e-32,0.12354495350043962,-0.12354495350043998,-17867651802561113e-32,0.12354495350043962,-0.12354495350043998
1,0.3543289472753513,0.5386578945507026,0.17,-17867651802561113e-32,0.09593257223436283,-0.09593257223436318,-17867651802561113e-32,0.09593257223436283,-0.09593257223436318,-17867651802561113e-32,0.09593257223436283,-0.09593257223436318,-17867651802561113e-32,0.09593257223436283,-0.09593257223436318,-17867651802561113e-32,0.09593257223436283,-0.09593257223436318,-0.36047174759178535,-0.26453917535742233,-0.4564043198261484
1,0.3226175903085401,0.47523518061708014,0.17,17694179454963432e-32,0.09058860874659817,-0.09058860874659781,-0.010065400971846236,0.08052320777475176,-0.10065400971844422,17694179454963432e-32,0.09058860874659817,-0.09058860874659781,17694179454963432e-32,0.09058860874659817,-0.09058860874659781,17694179454963432e-32,0.09058860874659817,-0.09058860874659781,0.09058860874659835,0.18117721749319635,3608224830031759e-31
1,0.29460218094052115,0.4192043618810423,0.17,8881784197001252e-31,0.08989415176205211,-0.08989415176205033,0.01006540097184736,0.09995955273389857,-0.07982875079020386,-6266688556966216e-31,0.01244165172592413,-0.012441651725925382,8049116928532385e-31,0.08989415176205202,-0.08989415176205041,8881784197001252e-31,0.08989415176205211,-0.08989415176205033,0.2698831388451879,0.3597772906072391,0.17998898708313665
