min,mean,max,price
1.5084875156188438,1.7746728275698878,2.0408581395209318,0.5
1.5326972189522199,1.682854855737952,1.8330124925236841,0.5
1.4640187286745159,1.5397078939450823,1.615397059215649,0.5
1.349631212050378,1.395395676977177,1.441160141903976,0.5
1.1927822456110275,1.3191527551067392,1.4455232646024512,0.5
1.2622546831967525,1.549560600405116,1.836866517613479,0.5
1.3374602989980502,1.6003083741518171,1.8631564493055839,0.5
0.41626976740524246,1.063437756717562,1.7106057460298816,0.5
1.0577401011520087,1.4780106628664376,1.8982812245808667,0.5
0.5145976509066876,1.1061935101183553,1.697789369330023,0.5
0.7584027295741379,1.0324080565687257,1.3064133835633136,0.5
0.963444675228095,1.1600353795373142,1.3566260838465334,0.5
0.9129992140913337,1.174645140137621,1.4362910661839081,0.5
0.5702911159167267,0.9139673635058678,1.257643611095009,0.5
0.7281332648538306,0.8962519460314422,1.0643706272090538,0.5
0.5702082751537481,0.928306577775818,1.286404880397888,0.5
0.5696562806426451,0.8884036075904952,1.2071509345383453,0.5
0.6110053395367696,0.8093006321384213,1.007595924740073,0.5
0.5439668535617905,0.6491747826693681,0.7543827117769458,0.5
0.40746166283502955,0.5812570499559224,0.7550524370768152,0.5
0.15036667826354902,0.42213596050123703,0.6939052427389251,0.5
0.04009762388062201,0.23327319807243757,0.42644877226425315,0.5
0.12050874853183198,0.25410550399483495,0.38770225945783793,0.5
0.2103808390077063,0.28148109287687506,0.35258134674604386,0.5
0.1691525277395915,0.22214207700100203,0.27513162626241255,0.5
0.15537727732983703,0.21574853378668685,0.27611979024353667,0.5
0.16178305394406042,0.21436502551889058,0.2669469970937207,0.5
0.11640929214252752,0.19133505491000408,0.26626081767748067,0.5
0.03956848798492585,0.1205220008839112,0.20147551378289655,0.5
-0.00558154570436276,0.07853254326564686,0.16264663223565648,0.5
0.016193772082431026,0.08786854618078695,0.15954332027914286,0.5
0.07732222311582299,0.1362777647417372,0.19523330636765143,0.5
0.1414548035921519,0.1857135922950525,0.22997238099795309,0.5
0.19873909890330246,0.24591277499280317,0.29308645108230386,0.5
0.13963075438350986,0.19321213661898035,0.24679351885445083,0.5
